Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,72,27.33239,84.79983,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,43,27.2486,84.93313,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,39,27.24572,84.95312,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,81,27.23824,84.94155,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41
3/24/2022,Madhes,bara,Jitpur Simara,21,Parsa National Park,53,27.23248,84.98151,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41
4/9/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,64,27.361,85.0,2021,99,23.55,40.07,31.06,3.6,13.69,0.0,3.27,218.62,0.15,0.34
4/5/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,59,27.474,84.813,2021,95,17.01,31.82,24.19,2.62,14.0,0.0,2.66,111.38,0.27,0.34
4/5/2021,bagmati,Makawanpur,Manahari,4,Parsa National Nikunja Intermediate Region,64,27.455,84.87,2021,95,17.01,31.82,24.19,2.62,14.0,0.0,2.66,111.38,0.27,0.34
4/6/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,71,27.376,84.832,2021,96,20.38,38.26,28.9,3.05,13.0,0.0,2.9,110.69,0.16,0.34
4/6/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,56,27.377,84.822,2021,96,20.38,38.26,28.9,3.05,13.0,0.0,2.9,110.69,0.16,0.34
4/5/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,99,27.33,84.9,2021,95,20.22,36.77,27.76,2.26,10.19,0.0,2.62,150.75,0.17,0.35
4/5/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,67,27.32,84.891,2021,95,20.22,36.77,27.76,2.26,10.19,0.0,2.62,150.75,0.17,0.35
4/5/2021,Madhes,bara,Nijgadh,4,Parsa National Park,51,27.208,85.125,2021,95,20.22,36.77,27.76,2.26,10.19,0.0,2.62,150.75,0.17,0.35
4/5/2021,Madhes,bara,Jitpur Simara,22,Parsa National Nikunja Intermediate Region,71,27.317,84.994,2021,95,20.22,36.77,27.76,2.26,10.19,0.0,2.62,150.75,0.17,0.35
4/14/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,41,27.506,84.777,2021,104,22.26,35.28,28.58,4.88,19.38,0.18,2.07,163.56,0.2,0.34
4/12/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,55,27.32,84.708,2021,102,21.61,40.02,30.19,2.62,10.5,0.0,4.02,287.94,0.13,0.34
3/26/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,75,27.196,85.046,2021,85,18.98,35.73,26.51,3.42,16.94,0.0,4.49,278.94,0.17,0.35
3/28/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,46,27.182,85.049,2021,87,21.37,37.55,28.73,4.46,19.06,0.0,2.42,231.0,0.16,0.35
3/28/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,73,27.184,85.038,2021,87,21.37,37.55,28.73,4.46,19.06,0.0,2.42,231.0,0.16,0.35
3/28/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,61,27.185,85.028,2021,87,21.37,37.55,28.73,4.46,19.06,0.0,2.42,231.0,0.16,0.35
3/27/2021,Madhes,bara,Nijgadh,4,Parsa National Park,61,27.195,85.093,2021,86,19.4,36.3,27.29,3.91,17.94,0.0,2.73,234.25,0.16,0.35
3/27/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,70,27.188,85.043,2021,86,19.4,36.3,27.29,3.91,17.94,0.0,2.73,234.25,0.16,0.35
3/27/2021,Madhes,bara,Jitpur Simara,21,Parsa National Park,82,27.233,84.974,2021,86,19.4,36.3,27.29,3.91,17.94,0.0,2.73,234.25,0.16,0.35
3/25/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,51,27.208,85.036,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/25/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,62,27.206,85.049,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/25/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,52,27.205,85.015,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/25/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,50,27.206,85.027,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/25/2021,Madhes,bara,Nijgadh,4,Parsa National Park,69,27.191,85.076,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/25/2021,Madhes,bara,Jitpur Simara,22,Parsa National Nikunja Intermediate Region,88,27.323,84.99,2021,84,20.83,35.54,27.47,3.6,16.81,0.0,6.09,283.38,0.18,0.35
3/24/2021,Madhes,bara,Nijgadh,11,Parsa National Park,72,27.24,85.047,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Nijgadh,11,Parsa National Park,60,27.237,85.053,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Jitpur Simara,1,Parsa National Park,62,27.221,85.041,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Jitpur Simara,2,Parsa National Nikunja Intermediate Region,78,27.206,84.979,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Jitpur Simara,1,Parsa National Nikunja Intermediate Region,78,27.208,84.983,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Jitpur Simara,2,Parsa National Nikunja Intermediate Region,78,27.206,84.979,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/24/2021,Madhes,bara,Jitpur Simara,1,Parsa National Nikunja Intermediate Region,78,27.208,84.983,2021,83,23.43,37.34,29.78,5.13,20.31,0.0,6.75,287.56,0.19,0.35
3/23/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,84,27.322,84.823,2021,82,21.31,38.67,29.61,4.7,19.12,0.0,4.4,282.81,0.2,0.35
3/23/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,89,27.321,84.833,2021,82,21.31,38.67,29.61,4.7,19.12,0.0,4.4,282.81,0.2,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,59,27.261,84.926,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,76,27.256,84.849,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,80,27.252,84.825,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,91,27.242,84.833,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,32,27.295,84.839,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,69,27.266,84.916,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,56,27.265,84.904,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,48,27.264,84.929,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/21/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,63,27.262,84.896,2021,80,19.12,35.94,26.96,4.76,23.19,0.0,3.95,290.75,0.22,0.35
3/31/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27,27.284,84.762,2021,90,21.56,38.43,29.44,4.21,18.0,0.91,3.84,285.38,0.17,0.35
3/31/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,23,27.296,84.76,2021,90,21.56,38.43,29.44,4.21,18.0,0.91,3.84,285.38,0.17,0.35
3/31/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,22,27.307,84.757,2021,90,21.56,38.43,29.44,4.21,18.0,0.91,3.84,285.38,0.17,0.35
4/2/2021,Madhes,bara,Nijgadh,4,Parsa National Park,62,27.208,85.093,2021,92,18.72,36.71,27.12,2.32,11.94,0.19,2.61,281.31,0.2,0.35
4/2/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,48,27.493,84.769,2021,92,17.58,31.36,23.73,2.93,16.12,0.11,2.44,218.38,0.31,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,87,27.185,85.115,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,67,27.187,85.126,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,60,27.172,85.084,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,49,27.173,85.095,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,26,27.175,85.106,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,56,27.176,85.117,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/3/2021,Madhes,bara,Nijgadh,4,Parsa National Park,85,27.177,85.128,2021,93,19.08,37.08,27.25,1.95,9.75,0.0,3.78,198.62,0.19,0.35
4/4/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,38,27.38,84.886,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
4/4/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,57,27.383,84.893,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
4/4/2021,Madhes,bara,Nijgadh,4,Parsa National Park,34,27.22,85.112,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
4/4/2021,Madhes,bara,Nijgadh,4,Parsa National Park,36,27.165,85.088,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
4/4/2021,Madhes,bara,Nijgadh,4,Parsa National Park,68,27.195,85.143,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
4/4/2021,Madhes,bara,Nijgadh,4,Parsa National Park,43,27.197,85.131,2021,94,18.94,37.05,27.34,1.83,8.88,0.0,3.58,263.62,0.18,0.35
3/5/2021,Madhes,bara,Nijgadh,11,Parsa National Park,52,27.277,85.055,2021,64,15.55,33.77,23.58,3.97,24.0,0.0,4.52,285.12,0.28,0.38
3/4/2021,Madhes,bara,Nijgadh,11,Parsa National Park,39,27.267,85.056,2021,63,15.12,31.26,22.9,4.21,25.44,0.0,2.85,193.56,0.29,0.38
2/3/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,56,27.32,84.757,2021,34,12.23,25.78,17.82,4.46,36.0,0.0,2.03,171.25,0.39,0.42
2/3/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,56,27.32,84.757,2021,34,12.23,25.78,17.82,4.46,36.0,0.0,2.03,171.25,0.39,0.42
3/18/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,47,27.518,84.778,2021,77,16.12,30.3,22.9,5.43,30.5,0.42,2.61,179.06,0.32,0.36
3/17/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,35,27.503,84.754,2021,76,17.7,29.85,23.05,5.0,27.31,0.01,2.21,201.69,0.32,0.36
3/17/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,62,27.514,84.752,2021,76,17.7,29.85,23.05,5.0,27.31,0.01,2.21,201.69,0.32,0.36
3/17/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,53,27.514,84.756,2021,76,17.7,29.85,23.05,5.0,27.31,0.01,2.21,201.69,0.32,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,34,27.322,84.858,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,46,27.307,84.872,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,53,27.292,84.887,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,17,27.357,84.906,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,50,27.414,84.724,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,48,27.295,84.86,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,39,27.264,84.898,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,37,27.246,84.961,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,32,27.318,84.848,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,35,27.318,84.853,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,85,27.295,84.889,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,bara,Jitpur Simara,2,Parsa National Park,71,27.227,84.981,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,bara,Jitpur Simara,21,Parsa National Park,67,27.231,84.976,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/17/2021,Madhes,bara,Jitpur Simara,2,Parsa National Nikunja Intermediate Region,74,27.22,84.975,2021,76,18.53,34.04,26.02,4.94,24.56,0.03,2.68,292.75,0.25,0.36
3/16/2021,Madhes,bara,Nijgadh,11,Parsa National Park,68,27.257,85.07,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
3/16/2021,Madhes,bara,Nijgadh,11,Parsa National Park,36,27.256,85.065,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
3/16/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,93,27.281,84.87,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
3/16/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,88,27.279,84.854,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
3/16/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,81,27.332,84.831,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
3/16/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,65,27.336,84.839,2021,75,17.91,34.25,25.33,4.94,25.94,0.09,3.29,244.94,0.26,0.36
